id,Temperature,Humidity,Wind Speed,Precipitation,Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility,Location,target
1603,6,76,12,32,overcast,976.45,7,Summer,3,coastal,Cloudy
1604,-7,74,0.5,72,overcast,982.31,1,Winter,3,mountain,Snowy
1605,2,88,3.5,65,overcast,980.94,1,Winter,1,inland,Snowy
1606,-6,87,11.5,109,partly cloudy,993.89,11,Winter,3,mountain,Snowy
1607,58,76,26.5,97,partly cloudy,1006.48,7,Winter,7,coastal,Cloudy
1608,40,32,3,4,clear,1010.25,7,Spring,7.5,mountain,Sunny
1609,-4,69,14.5,37,partly cloudy,1174.37,1,Spring,19,coastal,Rainy
1610,41,41,9,3,partly cloudy,1025.31,11,Spring,6,mountain,Sunny
1611,36,39,10,6,clear,1013.25,10,Autumn,9,mountain,Sunny
1612,-1,61,0,73,overcast,985.88,0,Winter,2,mountain,Snowy
1613,28,92,18,98,overcast,1004.7,0,Winter,4.5,inland,Rainy
1614,-4,84,13.5,99,overcast,992.85,1,Winter,1.5,inland,Snowy
1615,10,87,12.5,57,overcast,993.1,3,Winter,5,coastal,Rainy
1616,14,81,6.5,82,overcast,1010.85,0,Spring,2,coastal,Rainy
1617,16,69,8.5,22,partly cloudy,1006.42,3,Autumn,8,inland,Cloudy
1618,-10,80,17,84,overcast,980.93,1,Winter,2.5,mountain,Snowy
1619,17,81,30.5,88,overcast,994.03,1,Spring,5,inland,Rainy
1620,18,79,10.5,37,partly cloudy,1016.76,3,Autumn,8,inland,Cloudy
1621,19,65,3,41,overcast,1012.48,2,Spring,6.5,inland,Cloudy
1622,31,55,8,33,overcast,1006.48,1,Autumn,6.5,coastal,Cloudy
1623,28,67,10,42,partly cloudy,1011.76,2,Autumn,5,inland,Cloudy
1624,2,72,16.5,57,overcast,994.53,1,Winter,4.5,mountain,Snowy
1625,-2,79,3,98,overcast,988.81,1,Winter,3,inland,Snowy
1626,-9,92,6.5,90,overcast,998.63,1,Winter,5,inland,Snowy
1627,5,37,13.5,84,cloudy,1104.6,14,Summer,19,coastal,Sunny
1628,19,72,1,33,partly cloudy,1010.56,4,Winter,5.5,coastal,Cloudy
1629,-7,86,17,95,overcast,999.62,1,Winter,1,mountain,Snowy
1630,68,70,2,71,clear,1013.06,4,Autumn,8,coastal,Sunny
1631,12,78,11,66,overcast,1006.86,0,Spring,3,inland,Rainy
1632,39,63,1.5,15,clear,1027.49,10,Spring,9.5,mountain,Sunny
1633,49,28,14.5,64,overcast,1135.33,12,Winter,12,coastal,Sunny
1634,41,39,8,8,clear,1017.26,9,Winter,6.5,mountain,Sunny
1635,0,92,16.5,80,overcast,987.42,1,Winter,4,mountain,Snowy
1636,3,91,9.5,64,overcast,993.39,1,Winter,2,inland,Snowy
1637,4,66,3.5,95,overcast,994.68,0,Winter,4.5,mountain,Snowy
1638,33,63,5,96,overcast,1019.09,0,Summer,2,mountain,Rainy
1639,31,44,5.5,83,overcast,925.06,12,Autumn,8,mountain,Snowy
1640,29,65,1,5,clear,1014.66,5,Summer,8.5,inland,Sunny
1641,11,65,6,53,partly cloudy,1003.38,1,Summer,4.5,coastal,Rainy
1642,-2,66,18.5,76,partly cloudy,987.65,1,Winter,5,inland,Snowy
1643,23,99,15.5,80,partly cloudy,1004.44,0,Summer,1,mountain,Rainy
1644,39,26,6,8,clear,1017.33,5,Spring,8.5,inland,Sunny
1645,1,93,14,56,overcast,992.89,0,Winter,2.5,inland,Snowy
1646,26,73,0.5,24,partly cloudy,1006.51,1,Winter,5.5,inland,Cloudy
1647,-7,99,2.5,53,overcast,997.66,0,Winter,4.5,inland,Snowy
1648,53,90,16.5,78,partly cloudy,1014.31,12,Winter,3,coastal,Cloudy
1649,22,24,8,3,clear,1029.3,8,Spring,10,coastal,Sunny
1650,20,60,0.5,18,partly cloudy,1015.43,9,Winter,9,mountain,Sunny
1651,-8,72,2.5,86,partly cloudy,992.17,0,Winter,3.5,mountain,Snowy
1652,11,72,1,46,overcast,1015.33,2,Winter,5,coastal,Cloudy
1653,24,53,4,28,partly cloudy,1010.46,1,Winter,7.5,mountain,Cloudy
1654,28,69,8.5,83,partly cloudy,1012.89,2,Summer,1,inland,Rainy
1655,21,75,1,15,partly cloudy,1005.52,1,Winter,8.5,mountain,Cloudy
1656,16,71,9.5,17,partly cloudy,1014.68,4,Summer,6,coastal,Cloudy
1657,17,77,11.5,46,overcast,1011.69,2,Winter,5.5,coastal,Cloudy
1658,-12,70,31.5,99,partly cloudy,994.49,10,Winter,3,inland,Snowy
1659,44,60,10,17,partly cloudy,1019.82,9,Winter,6.5,coastal,Sunny
1660,10,92,5,56,overcast,1006.85,2,Autumn,1.5,inland,Rainy
1661,-10,71,12.5,67,partly cloudy,992.89,0,Winter,4,mountain,Snowy
1662,3,91,17.5,94,overcast,998.51,0,Winter,1.5,inland,Snowy
1663,28,63,13.5,93,overcast,994.29,2,Autumn,3,mountain,Rainy
1664,16,70,15,59,overcast,996.48,0,Spring,4,coastal,Rainy
1665,1,85,4,59,overcast,983.49,1,Winter,3.5,inland,Snowy
1666,22,51,7,27,partly cloudy,1014.24,3,Autumn,5,inland,Cloudy
1667,30,54,1,19,clear,1018.26,5,Winter,7.5,mountain,Sunny
1668,10,81,11.5,75,partly cloudy,1006.82,3,Summer,3.5,inland,Rainy
1669,2,75,2.5,74,overcast,998.57,1,Winter,2.5,inland,Snowy
1670,23,51,2.5,1,clear,1018.72,9,Winter,5.5,mountain,Sunny
1671,21,60,2.5,2,clear,1018.96,10,Spring,6.5,inland,Sunny
1672,18,53,8.5,68,overcast,919.56,4,Summer,6.5,mountain,Sunny
1673,19,74,7.5,92,overcast,993.95,0,Spring,2,mountain,Rainy
1674,26,76,2.5,40,partly cloudy,1000.01,4,Spring,6.5,coastal,Cloudy
1675,-1,79,20,70,overcast,997.21,1,Winter,4.5,mountain,Snowy
1676,-1,60,1.5,62,overcast,982.73,0,Winter,3,mountain,Snowy
1677,10,83,11.5,72,overcast,1005.5,1,Summer,3.5,coastal,Rainy
1678,17,81,18,89,partly cloudy,995.4,2,Summer,1.5,inland,Rainy
1679,25,57,4.5,24,partly cloudy,1006.4,4,Winter,8.5,coastal,Cloudy
1680,46,24,9.5,81,partly cloudy,926.59,0,Summer,12.5,inland,Rainy
1681,5,57,6.5,72,partly cloudy,1135.48,4,Winter,6.5,coastal,Cloudy
1682,20,32,7,5,clear,1019.85,9,Autumn,6,coastal,Sunny
1683,40,37,8.5,2,clear,1025.95,11,Spring,5.5,mountain,Sunny
1684,14,69,2,23,overcast,1013.26,1,Autumn,5,mountain,Cloudy
1685,1,96,13.5,81,overcast,982.25,0,Winter,3,inland,Snowy
1686,42,33,2,14,clear,1015.7,5,Autumn,9,inland,Sunny
1687,12,97,13,60,overcast,1019.8,0,Winter,3,coastal,Rainy
1688,-4,94,16,85,overcast,981.71,1,Winter,2.5,inland,Snowy
1689,27,38,4.5,0,clear,1021.59,9,Autumn,8,mountain,Sunny
1690,11,72,16.5,103,overcast,1001.75,2,Autumn,9.5,coastal,Cloudy
1691,20,57,9.5,5,partly cloudy,1028.05,5,Winter,5.5,coastal,Sunny
1692,43,102,1,88,clear,1027.93,4,Winter,10,inland,Sunny
1693,47,40,10.5,54,partly cloudy,1182.46,8,Summer,19,mountain,Sunny
1694,4,60,18,63,overcast,987.74,1,Winter,5,inland,Snowy
1695,30,61,7,17,overcast,1002.87,3,Spring,9,mountain,Cloudy
1696,13,55,11,17,overcast,1000.1,4,Winter,5.5,coastal,Cloudy
1697,11,69,1,27,partly cloudy,1148.7,12,Winter,16.5,mountain,Cloudy
1698,28,44,14,46,partly cloudy,929.19,1,Autumn,3.5,coastal,Cloudy
1699,41,20,4.5,2,clear,1021.26,5,Spring,6,mountain,Sunny
1700,-5,79,2,61,overcast,982.37,1,Winter,5,mountain,Snowy
1701,39,55,7.5,0,clear,1011.05,5,Summer,7,inland,Sunny
1702,-1,94,16.5,75,partly cloudy,983.34,1,Winter,1,inland,Snowy
1703,32,34,2.5,10,clear,1018.8,11,Autumn,9.5,mountain,Sunny
1704,13,60,1.5,31,overcast,1006.12,4,Autumn,6.5,coastal,Cloudy
1705,72,101,26.5,75,partly cloudy,1019.21,14,Summer,1.5,inland,Cloudy
1706,12,72,0,36,overcast,1010.8,4,Summer,7.5,mountain,Cloudy
1707,34,57,6,39,overcast,1007.32,3,Spring,6.5,coastal,Cloudy
1708,33,55,10.5,42,overcast,1017.01,4,Autumn,7,inland,Cloudy
1709,37,29,3.5,10,clear,1016.42,9,Autumn,8.5,coastal,Sunny
1710,33,78,5.5,92,partly cloudy,994.83,0,Summer,1.5,mountain,Rainy
1711,12,76,11.5,89,overcast,1013.18,1,Winter,2.5,coastal,Rainy
1712,1,96,14.5,65,overcast,985.89,1,Winter,3,inland,Snowy
1713,25,75,9,13,overcast,1010.59,2,Summer,5.5,coastal,Cloudy
1714,29,54,9,14,clear,1022.36,11,Summer,9,mountain,Sunny
1715,31,42,7,16,clear,1029.16,10,Autumn,8.5,mountain,Sunny
1716,16,85,19.5,52,overcast,995.61,2,Autumn,3,coastal,Rainy
1717,30,51,6,15,clear,1012.33,8,Summer,5,mountain,Sunny
1718,23,95,23.5,83,partly cloudy,1003.38,7,Summer,6.5,inland,Cloudy
1719,1,91,13,80,partly cloudy,990.88,1,Winter,3,inland,Snowy
1720,30,41,5.5,5,clear,1021.61,10,Autumn,9.5,inland,Sunny
1721,35,42,4.5,10,clear,1016.98,7,Spring,7,mountain,Sunny
1722,20,22,8,17,clear,1025.34,11,Autumn,5.5,coastal,Sunny
1723,-9,71,13,70,overcast,995.26,0,Winter,5,mountain,Snowy
1724,1,61,2.5,89,overcast,993.16,1,Winter,3.5,inland,Snowy
1725,21,53,3.5,11,partly cloudy,1024.94,8,Spring,9.5,coastal,Sunny
1726,11,69,7,28,partly cloudy,1006.53,1,Winter,7,inland,Cloudy
1727,26,63,6,65,overcast,991.68,1,Autumn,3,inland,Rainy
1728,19,56,0.5,24,partly cloudy,1013.06,1,Autumn,5.5,inland,Cloudy
1729,11,76,19.5,92,partly cloudy,999.56,1,Summer,4,mountain,Rainy
1730,-7,99,13,58,partly cloudy,983.05,1,Winter,1,mountain,Snowy
1731,15,52,8.5,41,overcast,1000.77,3,Winter,8,inland,Cloudy
1732,18,66,7.5,44,overcast,1005.03,3,Autumn,6,mountain,Cloudy
1733,4,97,18,58,partly cloudy,980.6,0,Winter,1,mountain,Snowy
1734,30,61,14,67,partly cloudy,1002.87,0,Summer,4.5,coastal,Rainy
1735,34,76,2.5,41,overcast,1001.27,3,Winter,8,mountain,Cloudy
1736,62,91,9.5,79,overcast,1002.43,11,Spring,6.5,mountain,Cloudy
1737,1,72,10.5,89,overcast,997.46,0,Winter,1.5,inland,Snowy
1738,14,96,13.5,54,overcast,1017.92,3,Spring,5,coastal,Rainy
1739,-2,60,12.5,69,partly cloudy,988.85,1,Winter,4,inland,Snowy
1740,48,85,15,99,overcast,1012.48,14,Summer,1,mountain,Rainy
1741,17,66,6.5,21,partly cloudy,1014.07,4,Summer,5.5,mountain,Cloudy
1742,24,53,1,40,overcast,1019.95,3,Autumn,8.5,mountain,Cloudy
1743,0,97,14,66,overcast,999.94,1,Winter,2,mountain,Snowy
1744,46,38,8,39,overcast,804.35,10,Winter,14,inland,Sunny
1745,41,28,5,5,clear,1014.67,7,Winter,9.5,mountain,Sunny
1746,20,68,1,42,partly cloudy,1010.27,4,Summer,5.5,inland,Cloudy
1747,1,64,19.5,52,overcast,992.43,1,Winter,3.5,inland,Snowy
1748,1,91,11,80,overcast,981.37,0,Winter,3,inland,Snowy
1749,43,101,10,100,clear,1023.74,9,Winter,11,mountain,Sunny
1750,43,67,9,1,clear,1021.86,6,Spring,8.5,coastal,Sunny
1751,14,82,19,78,overcast,1006.01,0,Autumn,3,inland,Rainy
1752,33,61,6.5,19,partly cloudy,1029.49,6,Summer,7.5,inland,Sunny
1753,26,89,6.5,81,overcast,999.23,0,Autumn,3,mountain,Rainy
1754,-3,85,13.5,53,overcast,992.51,0,Winter,1,inland,Snowy
1755,15,85,19.5,51,partly cloudy,1002.6,3,Spring,2.5,inland,Rainy
1756,30,76,11.5,42,partly cloudy,1007.52,2,Summer,5.5,mountain,Cloudy
1757,-16,77,22.5,75,overcast,985.52,13,Winter,3,inland,Snowy
1758,72,77,18.5,105,clear,1029.1,2,Winter,10.5,mountain,Sunny
1759,-4,92,13.5,99,overcast,982.61,0,Winter,1,mountain,Snowy
1760,-20,89,12.5,106,overcast,990.89,5,Winter,1,mountain,Snowy
1761,38,88,19.5,85,partly cloudy,1009.03,0,Spring,4.5,inland,Cloudy
1762,53,81,0,84,clear,1018.81,12,Autumn,5,coastal,Sunny
1763,31,60,8.5,30,partly cloudy,1001.67,2,Summer,6.5,inland,Cloudy
1764,24,73,7,87,overcast,1006.09,0,Winter,2,coastal,Rainy
1765,15,76,9,81,overcast,1019.12,1,Winter,4.5,inland,Rainy
1766,34,57,3,1,clear,1022.08,9,Summer,7.5,mountain,Sunny
1767,0,60,13,97,overcast,987.93,0,Winter,1.5,inland,Snowy
1768,36,86,18.5,76,partly cloudy,1009,9,Winter,5,mountain,Cloudy
1769,-9,98,2.5,61,partly cloudy,994.1,1,Winter,2,inland,Snowy
1770,32,40,3,29,partly cloudy,1035.69,9,Summer,8,mountain,Snowy
1771,20,98,16.5,55,overcast,1017.84,0,Spring,1,coastal,Rainy
1772,12,69,6,90,overcast,1005.47,2,Autumn,1.5,mountain,Rainy
1773,15,89,13,58,overcast,999.24,3,Summer,4.5,mountain,Rainy
1774,1,67,3,76,partly cloudy,986.57,0,Winter,4,mountain,Snowy
1775,37,47,1,2,clear,1012.77,7,Summer,6.5,mountain,Sunny
1776,-4,76,3,91,overcast,991.95,1,Winter,3,mountain,Snowy
1777,-10,75,9.5,71,overcast,986.43,0,Winter,4,inland,Snowy
1778,-10,83,0,81,overcast,983.7,1,Winter,2,mountain,Snowy
1779,17,84,13.5,86,overcast,1005.84,3,Autumn,3.5,coastal,Rainy
1780,19,102,13,80,clear,1013.43,12,Summer,2,mountain,Sunny
1781,-14,37,10.5,63,partly cloudy,965.66,3,Spring,12.5,inland,Rainy
1782,21,67,4.5,5,partly cloudy,1010.8,6,Spring,6,coastal,Sunny
1783,-1,78,11,95,overcast,999.15,0,Winter,4,mountain,Snowy
1784,-9,72,6,66,overcast,993.68,1,Winter,4,mountain,Snowy
1785,33,78,11,32,overcast,1008.82,4,Summer,7,inland,Cloudy
1786,29,93,8.5,74,overcast,1013.89,0,Autumn,4.5,coastal,Rainy
1787,-7,75,12.5,94,overcast,981.44,0,Winter,3.5,inland,Snowy
1788,4,81,2.5,93,partly cloudy,985.74,1,Winter,4,mountain,Snowy
1789,32,94,13,80,overcast,992.52,2,Summer,3.5,inland,Rainy
1790,26,64,8,4,clear,1020.86,9,Summer,9.5,inland,Sunny
1791,24,39,6.5,2,clear,1017.18,5,Autumn,5,coastal,Sunny
1792,1,88,2.5,70,overcast,998.54,1,Winter,2,mountain,Snowy
1793,46,31,7.5,84,partly cloudy,1019.4,6,Autumn,7.5,coastal,Rainy
1794,9,83,19.5,91,overcast,999.89,10,Winter,1,coastal,Rainy
1795,1,87,37.5,81,overcast,991.88,14,Winter,0.5,mountain,Snowy
1796,17,56,13.5,17,overcast,1017.46,2,Autumn,7.5,mountain,Cloudy
1797,-1,62,18.5,58,overcast,998.65,0,Winter,2,mountain,Snowy
1798,37,32,7.5,28,overcast,840.97,5,Spring,9.5,inland,Snowy
1799,27,102,5.5,74,partly cloudy,1016.58,6,Spring,6,inland,Cloudy
1800,-3,77,15.5,51,overcast,999.67,0,Winter,2.5,inland,Snowy
1801,2,96,8.5,65,partly cloudy,999.35,0,Winter,3,mountain,Snowy
1802,27,21,5.5,15,partly cloudy,1012.32,11,Autumn,8,coastal,Sunny
1803,70,70,16.5,83,partly cloudy,1006.92,12,Winter,2.5,coastal,Cloudy
1804,15,72,0.5,44,overcast,1005.69,2,Autumn,9,inland,Cloudy
1805,-5,96,4,84,overcast,995.31,0,Winter,1.5,mountain,Snowy
1806,28,26,11.5,94,partly cloudy,853.83,11,Spring,1.5,inland,Sunny
1807,-3,62,5.5,96,overcast,985.36,0,Winter,1.5,inland,Snowy
1808,29,25,0.5,6,clear,1017.11,8,Autumn,10,inland,Sunny
1809,9,38,8.5,75,cloudy,1161.21,10,Winter,7,coastal,Cloudy
1810,14,76,17.5,55,overcast,992.56,1,Autumn,3,mountain,Rainy
1811,22,63,6.5,58,overcast,1007.89,1,Autumn,3,mountain,Rainy
1812,20,60,5,91,partly cloudy,1008.09,0,Spring,3,coastal,Rainy
1813,33,75,1,44,partly cloudy,1014.29,2,Winter,7.5,mountain,Cloudy
1814,29,92,12,50,overcast,995.57,1,Spring,2,inland,Rainy
1815,29,71,10.5,16,overcast,1000.38,1,Winter,5.5,inland,Cloudy
1816,31,71,3,36,overcast,1010.9,4,Winter,6.5,inland,Cloudy
1817,31,58,15,46,overcast,1001.9,4,Autumn,5.5,mountain,Cloudy
1818,43,30,2,7,clear,1021.85,7,Winter,7,coastal,Sunny
1819,30,99,19,83,partly cloudy,1001.66,11,Autumn,7.5,mountain,Cloudy
1820,1,85,25.5,97,overcast,994.18,9,Winter,3.5,mountain,Snowy
1821,5,79,27,93,overcast,988.84,2,Winter,2,inland,Snowy
1822,29,22,1.5,2,partly cloudy,1023.99,8,Spring,5,coastal,Sunny
1823,-7,61,13,51,overcast,996.67,0,Winter,3.5,inland,Snowy
1824,38,88,23.5,78,overcast,1002.81,6,Winter,6.5,inland,Cloudy
1825,-9,71,14.5,84,partly cloudy,991.36,1,Winter,2,mountain,Snowy
1826,14,61,8.5,54,overcast,1015.06,3,Autumn,4,inland,Rainy
1827,14,83,15.5,77,overcast,1002.25,3,Summer,4,inland,Rainy
1828,26,68,9.5,18,partly cloudy,1014.65,5,Autumn,8,mountain,Sunny
1829,10,85,13.5,66,overcast,996.77,1,Summer,2,mountain,Rainy
1830,16,88,12.5,53,overcast,994.58,2,Spring,1.5,coastal,Rainy
1831,7,85,46,87,overcast,980.92,9,Winter,5.5,inland,Snowy
1832,35,67,7,15,clear,1024.13,7,Summer,7.5,inland,Sunny
1833,30,78,15.5,93,overcast,996.39,3,Winter,3.5,inland,Rainy
1834,46,69,2.5,22,cloudy,1026.01,3,Winter,5,inland,Snowy
1835,19,76,4.5,29,overcast,1009.03,3,Summer,7,mountain,Cloudy
1836,33,63,7,98,partly cloudy,992.89,0,Winter,3,mountain,Rainy
1837,27,85,11.5,63,overcast,1004.88,0,Autumn,4.5,coastal,Rainy
1838,55,84,19,71,clear,1020.1,5,Summer,7.5,mountain,Sunny
1839,27,69,2,38,partly cloudy,1012.33,3,Autumn,5,coastal,Cloudy
1840,27,52,14.5,29,overcast,1001.3,2,Spring,6.5,coastal,Cloudy
1841,21,102,20,76,overcast,1019.41,14,Spring,1.5,coastal,Cloudy
1842,-7,77,1.5,66,overcast,991.73,0,Winter,4,inland,Snowy
1843,24,96,15,96,overcast,1006.18,1,Winter,1.5,mountain,Rainy
1844,-1,76,2,84,overcast,997.02,1,Winter,1,mountain,Snowy
1845,-5,73,6.5,90,overcast,986.96,1,Winter,4,mountain,Snowy
1846,-10,86,20,68,overcast,993.28,1,Winter,4.5,inland,Snowy
1847,19,91,15,61,overcast,1016.72,3,Summer,2.5,mountain,Rainy
1848,41,27,13,57,overcast,960.63,5,Autumn,16,mountain,Rainy
1849,29,21,2.5,19,clear,1012.75,6,Winter,8.5,inland,Sunny
1850,7,90,20,94,overcast,1008.08,11,Spring,2,mountain,Rainy
1851,10,98,25,104,partly cloudy,1016.82,2,Autumn,1.5,mountain,Rainy
1852,25,68,3.5,6,clear,1016.07,11,Spring,8,inland,Sunny
1853,34,55,1.5,12,clear,1027.21,11,Spring,10,mountain,Sunny
1854,27,72,1,29,overcast,1003.38,1,Spring,6,coastal,Cloudy
1855,49,60,11.5,23,partly cloudy,1168.21,7,Spring,9,coastal,Rainy
1856,22,60,19.5,79,overcast,998.11,3,Autumn,4,inland,Rainy
1857,24,81,16,102,overcast,1004.86,4,Autumn,4.5,inland,Cloudy
1858,32,78,16,52,overcast,997.01,3,Autumn,3.5,coastal,Rainy
1859,34,78,11,71,overcast,996.85,3,Summer,4.5,mountain,Rainy
1860,-4,76,19.5,97,overcast,986.84,1,Winter,2.5,mountain,Snowy
1861,27,63,9,72,overcast,1000.61,0,Summer,4,coastal,Rainy
1862,-11,107,15.5,96,overcast,990.58,12,Winter,1.5,inland,Snowy
1863,17,100,22.5,103,overcast,995.95,3,Winter,1.5,coastal,Rainy
1864,-6,88,0,92,overcast,983.02,0,Winter,1.5,mountain,Snowy
1865,40,54,5.5,1,clear,1012.63,10,Spring,10,mountain,Sunny
1866,26,87,16,62,overcast,1009.56,3,Autumn,2.5,inland,Rainy
1867,22,37,0.5,0,partly cloudy,1024.23,8,Autumn,5.5,coastal,Sunny
1868,41,62,5,3,clear,1025.98,9,Autumn,5.5,mountain,Sunny
1869,-10,74,0,33,partly cloudy,1171.26,12,Summer,13,inland,Rainy
1870,23,38,8,5,partly cloudy,1024.54,11,Summer,7.5,coastal,Sunny
1871,11,69,11.5,52,partly cloudy,1017.58,2,Spring,3.5,mountain,Rainy
1872,11,65,9.5,92,overcast,1012.44,1,Summer,2.5,inland,Rainy
1873,33,86,7.5,69,partly cloudy,993.1,1,Winter,5,coastal,Rainy
1874,4,84,8.5,72,overcast,993.53,0,Winter,4,mountain,Snowy
1875,-7,94,15,54,overcast,994.51,1,Winter,1.5,mountain,Snowy
1876,27,59,6,0,clear,1015.53,10,Autumn,7,coastal,Sunny
1877,1,86,0.5,72,partly cloudy,994.27,1,Winter,4,inland,Snowy
1878,23,57,1,14,clear,1018.4,11,Spring,9,inland,Sunny
1879,32,61,11,26,overcast,1007.59,2,Summer,6.5,coastal,Cloudy
1880,39,22,4,13,partly cloudy,1016.5,7,Spring,5.5,inland,Sunny
1881,32,86,12,65,overcast,990.41,2,Spring,4,coastal,Rainy
1882,44,73,23,77,partly cloudy,1014.05,7,Autumn,6.5,mountain,Cloudy
1883,25,79,10.5,11,overcast,1004.03,4,Spring,7.5,inland,Cloudy
1884,1,84,1,72,overcast,989.89,0,Winter,4.5,mountain,Snowy
1885,13,53,8.5,33,cloudy,1005.78,5,Spring,10.5,mountain,Cloudy
1886,13,60,10.5,76,partly cloudy,881.44,12,Summer,3,inland,Cloudy
1887,25,68,4,32,partly cloudy,1009.22,2,Summer,5.5,coastal,Cloudy
1888,32,50,9.5,4,clear,1014.8,5,Autumn,6.5,coastal,Sunny
1889,43,63,2,16,clear,1026.88,10,Spring,5,mountain,Sunny
1890,21,58,0.5,12,partly cloudy,1012.28,4,Summer,6.5,mountain,Cloudy
1891,18,101,18,97,partly cloudy,1023.5,5,Autumn,3,coastal,Sunny
1892,-7,92,7.5,56,partly cloudy,995.37,0,Winter,1.5,inland,Snowy
1893,10,63,0.5,11,partly cloudy,1015.01,2,Spring,6,mountain,Cloudy
1894,67,86,8,92,clear,1029.38,1,Spring,5.5,inland,Sunny
1895,-5,68,16,53,overcast,992.35,1,Winter,3.5,mountain,Snowy
1896,23,73,10,90,partly cloudy,1006.81,1,Autumn,2,mountain,Rainy
1897,21,71,5,98,partly cloudy,1000.06,0,Spring,4.5,coastal,Rainy
1898,48,103,21,92,partly cloudy,1013.95,8,Summer,2.5,inland,Cloudy
1899,-11,48,8,56,overcast,885.49,12,Autumn,3.5,inland,Cloudy
1900,21,26,5.5,75,cloudy,1010.06,2,Spring,6,coastal,Cloudy
1901,0,69,3.5,73,overcast,980.46,0,Winter,1.5,inland,Snowy
1902,26,64,4.5,23,partly cloudy,1002.01,2,Spring,5.5,coastal,Cloudy
1903,4,67,0,72,overcast,998.78,1,Winter,4.5,mountain,Snowy
1904,28,47,6,11,clear,1029.11,7,Winter,6,mountain,Sunny
1905,-7,69,14.5,74,partly cloudy,986.83,1,Winter,3.5,inland,Snowy
1906,40,64,8,5,partly cloudy,1010.18,6,Autumn,5,inland,Sunny
1907,2,62,0.5,59,overcast,980.81,0,Winter,4,inland,Snowy
1908,15,76,1,31,partly cloudy,1006.98,4,Spring,7,coastal,Cloudy
1909,10,70,17,57,partly cloudy,994.93,3,Autumn,5,mountain,Rainy
1910,18,88,7,65,overcast,995.42,2,Summer,2,coastal,Rainy
1911,29,96,11.5,79,partly cloudy,1013.23,0,Spring,1,inland,Rainy
1912,41,55,4,11,clear,1015.43,11,Winter,6.5,coastal,Sunny
1913,2,89,14.5,65,overcast,995.91,1,Winter,4,mountain,Snowy
1914,36,37,5.5,0,clear,1024.56,7,Autumn,9.5,coastal,Sunny
1915,36,69,3.5,13,partly cloudy,1011.37,10,Summer,5.5,mountain,Sunny
1916,33,74,7,55,partly cloudy,1016.64,3,Summer,2.5,inland,Rainy
1917,-6,82,6.5,76,overcast,983.94,1,Winter,2.5,inland,Snowy
1918,-1,99,12.5,65,overcast,992.26,0,Winter,4,mountain,Snowy
1919,2,76,4,64,overcast,997.51,1,Winter,2.5,inland,Snowy
1920,2,94,16,53,partly cloudy,994.07,1,Winter,2,mountain,Snowy
1921,32,80,15.5,61,overcast,1012.02,0,Winter,4,coastal,Rainy
1922,31,42,5.5,12,partly cloudy,1017.8,6,Winter,5.5,inland,Sunny
1923,29,90,18.5,57,overcast,1004.04,2,Winter,3.5,coastal,Rainy
1924,36,57,6,7,clear,1029.06,8,Winter,10,inland,Sunny
1925,38,26,6.5,15,clear,1013.49,6,Winter,9,inland,Sunny
1926,4,67,2,87,partly cloudy,989.93,0,Winter,2.5,mountain,Snowy
1927,21,86,18,65,overcast,1001.12,3,Winter,2.5,inland,Rainy
1928,-2,74,0.5,37,overcast,993.32,2,Winter,4.5,inland,Sunny
1929,0,82,18.5,88,overcast,989.19,0,Winter,1,mountain,Snowy
1930,11,73,7.5,17,partly cloudy,1004.39,2,Spring,7.5,coastal,Cloudy
1931,18,95,6.5,70,overcast,1001.9,3,Autumn,4,coastal,Rainy
1932,20,51,1,5,clear,1021.11,6,Winter,5,coastal,Sunny
1933,-6,66,20,61,overcast,981.8,0,Winter,1,inland,Snowy
1934,-6,24,9,47,partly cloudy,1047.84,1,Autumn,6.5,mountain,Sunny
1935,-6,66,7,95,overcast,992.79,0,Winter,3,inland,Snowy
1936,22,91,11,55,overcast,1001.55,3,Summer,4.5,mountain,Rainy
1937,-18,22,15,30,overcast,863.76,13,Summer,6,mountain,Sunny
1938,-4,90,10,62,overcast,995.39,1,Winter,5,mountain,Snowy
1939,20,65,3,4,clear,1013.44,7,Spring,6,coastal,Sunny
1940,25,39,6.5,4,clear,1020.51,7,Autumn,9.5,mountain,Sunny
1941,44,58,3.5,14,clear,1027.14,5,Winter,8.5,mountain,Sunny
1942,19,74,9,75,overcast,1004.9,2,Spring,1.5,coastal,Rainy
1943,22,89,6,76,overcast,1015.07,1,Autumn,2,inland,Rainy
1944,20,24,5,15,partly cloudy,1015.21,9,Spring,7,coastal,Sunny
1945,12,60,8,32,overcast,1017.74,3,Spring,8,inland,Cloudy
1946,-1,31,8,43,cloudy,861.2,0,Winter,4,mountain,Sunny
1947,34,42,3.5,18,clear,1027.21,11,Summer,7.5,coastal,Sunny
1948,39,53,2,2,clear,1023.73,5,Winter,9,mountain,Sunny
1949,40,54,7.5,5,clear,1016,10,Spring,6,mountain,Sunny
1950,-7,78,22.5,90,overcast,991.29,4,Winter,1.5,inland,Snowy
1951,-2,74,6,67,overcast,986.08,1,Winter,3,inland,Snowy
1952,-7,66,12.5,78,overcast,991.7,1,Winter,5,inland,Snowy
1953,20,67,13,15,overcast,1010.2,2,Summer,5,inland,Cloudy
